id	len_ref	len_msa	n_strains	f_strains	n_matched	n_mismatched	n_indel	f_matched	f_mismatched	f_indel	r4s	iq	iq_ml	iq_cat	iq_hi	leisr_mle	leisr_low	leisr_up	leisr_global	leisr_local
YNL004W	454	454	1012	1	378	76	0	0.8325991189427313	0.16740088105726872	0	0.08919597356828193	2.2224429515418502	0.9970318942731278	2.048458149779736	0.7482786784140969	NA	NA	NA	NA	NA
YNL005C	371	371	1012	1	312	59	0	0.8409703504043127	0.15902964959568733	0	0.06271638544474394	1.8491130727762803	0.9967251752021563	1.3638814016172507	0.7969670080862534	NA	NA	NA	NA	NA
YNL006W	303	303	1012	1	292	11	0	0.9636963696369637	0.036303630363036306	0	0.012833689768976898	1.437426798679868	0.9999970297029703	1.108910891089109	0.5442272607260726	NA	NA	NA	NA	NA
YNL007C	352	352	1012	1	309	43	0	0.8778409090909091	0.12215909090909091	0	0.09834960227272728	1.586330340909091	0.9991607954545455	1.0511363636363635	0.9510475	11.323909219780498	5.15316942334477	7.279158725746836	-6.942209037009874	-5.515780328199455
YNL008C	676	676	1012	1	533	143	0	0.7884615384615384	0.21153846153846154	0	NA	3.4624482544378696	0.9992431360946745	1.202662721893491	0.809983801775148	5.472592397477112	3.132295122981101	3.682807653778426	-13.041679971122509	-9.962523452920843
YNL009W	420	420	1012	1	337	83	0	0.8023809523809524	0.1976190476190476	0	0.09866906904761905	3.1366733333333334	1.000164	1.411904761904762	0.7436256904761904	5.629731369577121	2.8194169491779935	4.077679855180166	-11.13140190848843	-8.698194213209097
YNL010W	241	241	1012	1	208	33	0	0.8630705394190872	0.13692946058091288	0	0.14377565145228216	1.5180123236514522	0.9998476763485478	1.0248962655601659	0.9370451867219917	7.915600405875888	5.1075695175869384	3.798335387750348	-10.556450799561823	-6.947440571128513
YNL011C	444	444	1012	1	377	67	0	0.8490990990990991	0.15090090090090091	0	0.044093887387387384	1.1608106081081082	1.000449391891892	1.1644144144144144	0.9001875900900901	7.231719479621864	2.24393115918499	8.280661534264475	-6.098068286818886	-5.248085353488562
YNL012W	631	631	1012	1	520	111	0	0.8240887480190174	0.17591125198098256	0	0.12275346434231378	2.115838906497623	0.9971120443740096	1.0665610142630746	0.835103264659271	8.825802325435545	5.052977329975683	5.121361244949383	-10.414620691286991	-7.886693892717034
YNL013C	125	125	1012	1	98	27	0	0.784	0.216	0	0.14086606399999999	1.19984536	1.001398	1.424	0.78410672	8.52737677472254	4.926015203758957	5.3514970266682544	-9.947265127499918	-7.409967607372553
YNL014W	1044	1044	1012	1	890	154	0	0.8524904214559387	0.1475095785440613	0	0.05331530555555555	3.3678969731800765	0.9999476436781609	2.1446360153256707	0.7263024521072797	7.014527430631657	2.748619139109567	7.272155331652136	-6.835486078671372	-5.640205693387191
YNL015W	75	75	1012	1	68	7	0	0.9066666666666666	0.09333333333333334	0	0.08662241333333333	6.7788786666666665	1.0123084	1.28	0.8087748	19.627725196429765	12.162282792463813	5.1026047908248415	-9.54311783713953	-5.857456902981954
YNL016W	453	453	1012	1	393	60	0	0.8675496688741722	0.13245033112582782	0	0.06144924282560706	3.833749668874172	0.9999238410596026	2.1479028697571745	0.7763561589403974	8.72252703252799	3.390924988049003	6.664461620802909	-7.010794193659167	-5.773680271135609
YNL017C	112	112	1012	1	70	42	0	0.625	0.375	0	NA	6.058394196428571	0.9993126785714286	1.3928571428571428	0.9729833035714286	3.1607118803230274	2.508195558436712	1.6455309565469145	-88.19893667829183	-61.84764783135313
YNL018C	612	612	1012	1	441	171	0	0.7205882352941176	0.27941176470588236	0	NA	3.3350435620915033	0.9999994444444444	1.207516339869281	0.990723545751634	4.143546713549259	3.23356392234194	1.723783385036467	-61.95783687448295	-44.09618637379688
YNL019C	284	284	1012	1	230	54	0	0.8098591549295775	0.19014084507042253	0	NA	4.294275563380282	1.0005358802816902	1.3309859154929577	1.0141660563380281	7.4044911279776615	5.522513604145347	2.7279265330764955	-23.479213926703974	-15.298045046833815
YNL020C	638	638	1012	1	493	145	0	0.7727272727272727	0.22727272727272727	0	0.11174700940438871	1.907342774294671	0.9983190595611285	1.2633228840125392	0.7718344514106583	5.557324581144392	2.8354601623930993	4.598788691801275	-10.703996624626985	-8.44291508152954
YNL021W	706	706	1012	1	630	76	0	0.8923512747875354	0.10764872521246459	0	0.05615165722379603	2.572211841359773	1.0014960481586401	1.208215297450425	0.8166892067988668	10.086473863577282	4.993914553222461	6.9600441096518795	-6.8226435014148885	-5.403625838224614
YNL022C	490	490	1012	1	426	64	0	0.8693877551020408	0.1306122448979592	0	0.09293467959183674	2.027790755102041	1.0017257346938775	1.2857142857142858	0.6225637959183673	9.263192513146272	5.32445368351577	5.753265018684442	-8.109826324004574	-6.074743172281085
YNL023C	965	965	1012	1	772	193	0	0.8	0.2	0	0.18168225595854923	3.959442518134715	1.0007049844559586	2.1512953367875647	0.9585614196891191	6.197927919178526	3.821544809997835	3.336577130218219	-15.655259951541245	-11.50151965450272
YNL024C	246	246	1012	1	205	41	0	0.8333333333333334	0.16666666666666666	0	0.0459210325203252	1.0205280894308943	1.0000034146341463	1.5	0.8321066666666667	NA	NA	NA	NA	NA
YNL024C-A	72	72	1012	1	65	7	0	0.9027777777777778	0.09722222222222222	0	0.021630930555555556	1.1610940277777777	1.0000051388888889	1.25	0.7996191666666667	NA	NA	NA	NA	NA
YNL025C	323	323	1012	1	283	40	0	0.8761609907120743	0.1238390092879257	0	0.05106613931888545	1.4680983281733746	1.00332	1.08359133126935	0.8344060681114551	8.335636737208052	3.6360120011387784	6.2910185965936725	-6.9484663377794424	-5.640457920340124
YNL026W	484	484	1012	1	392	92	0	0.8099173553719008	0.19008264462809918	0	0.1266779834710744	2.8092837809917355	0.9956726859504132	1.1322314049586777	0.8114087603305785	5.855369670127846	3.0204206080896587	4.014368602177991	-11.3720243626356	-8.763836387543714
YNL027W	678	678	1012	1	549	129	0	0.8097345132743363	0.1902654867256637	0	0.1044962610619469	3.8723888643067848	0.9994574926253688	1.3908554572271385	0.9162045132743363	7.492650254644348	4.000046589666857	5.377281414927894	-9.656600742950468	-7.639496250215772
YNL028W	105	105	1012	1	78	27	0	0.7428571428571429	0.2571428571428571	0	0.08846786666666667	4.490750952380952	1.001581238095238	1.7714285714285714	0.7768682857142858	6.077433519312704	2.162950412137096	5.881927266449173	-8.639295322498672	-7.230806217087908
YNL029C	522	522	1012	1	419	103	0	0.8026819923371648	0.19731800766283525	0	NA	2.8051477394636017	0.9998800574712644	1.1877394636015326	0.7976326053639846	6.61973523789351	4.3348102922715555	3.4545338172780244	-14.485015503357216	-10.28477180416201
YNL030W	103	103	1012	1	101	2	0	0.9805825242718447	0.019417475728155338	0	0.015550514563106795	1.0828180582524272	1.0000552427184466	1.058252427184466	0.23464029126213592	52.113577028410624	20.989052159889752	24.693455342796746	-3.3248487379165392	-2.888317471093227
YNL031C	136	136	1012	1	136	0	0	1	0	0	0.005920713235294118	0.72032	1	1	0.41083	NA	NA	NA	-2.6648973320329343	-2.6648973320329343
YNL032W	281	281	1012	1	234	47	0	0.8327402135231317	0.16725978647686832	0	0.05873908185053381	3.19229384341637	1.0001177580071174	1.5124555160142348	0.6206848398576512	6.62210035186556	1.9679161937574017	7.006804491343671	-6.5998771965206915	-5.63820621444854
YNL033W	284	284	1012	1	246	38	0	0.8661971830985915	0.13380281690140844	0	NA	2.797037957746479	0.9961197887323944	2.084507042253521	0.9704797887323944	8.78504341155726	6.473711415138834	2.6077050604154848	-21.31391225138579	-14.00084401317634
YNL034W	612	612	1012	1	449	163	0	0.7336601307189542	0.26633986928104575	0	NA	3.535968153594771	0.999999820261438	1.2107843137254901	0.997789591503268	4.3073024338527865	3.412105587402097	1.6674821452441586	-65.74562006844985	-45.790160204841094
YNL035C	389	389	1012	1	301	88	0	0.7737789203084833	0.2262210796915167	0	0.12171170694087403	2.0540278920308483	1.0003353727506428	1.4267352185089974	0.9259840616966581	4.938031869384246	2.32363658780839	4.16213483813931	-10.889098086450215	-8.548527759249444
YNL036W	221	221	1012	1	184	37	0	0.832579185520362	0.167420814479638	0	0.13263260633484164	NA	NA	NA	NA	7.220297961175776	4.51506014643197	3.6709651324399464	-11.52992535344253	-8.02303307081584
YNL037C	360	360	1012	1	334	26	0	0.9277777777777778	0.07222222222222222	0	0.02439618333333333	2.5781336388888887	1.0002965	1.2166666666666666	0.6930057777777777	16.564755498045315	4.571740957879804	14.687115295068175	-4.570079463683072	-4.010766761362425
YNL038W	229	229	1012	1	177	52	0	0.7729257641921398	0.22707423580786026	0	0.0898823056768559	1.6723394759825327	1.000291790393013	1.4585152838427948	0.7755659388646289	NA	NA	NA	NA	NA
YNL039W	594	594	1012	1	491	103	0	0.8265993265993266	0.1734006734006734	0	0.06530486026936026	2.7362911952861952	0.9980285353535353	1.2508417508417509	0.9010233501683501	6.04941472494874	2.5164294700021905	5.474365188918099	-8.456671713701347	-6.91279088985371
YNL040W	456	456	1012	1	351	105	0	0.7697368421052632	0.23026315789473684	0	0.15129057236842106	2.632303245614035	0.9986056140350877	1.144736842105263	0.8383271052631579	5.7816945195886	2.9946107127348345	4.32971409402623	-11.152391950188791	-8.633585827715567
YNL041C	839	839	1012	1	676	163	0	0.8057210965435042	0.19427890345649582	0	NA	2.1267206793802145	0.9995829558998808	1.1191895113230035	0.9068854827175209	NA	NA	NA	NA	NA
YNL042W	396	396	1012	1	311	85	0	0.7853535353535354	0.21464646464646464	0	0.09848934090909091	1.5740199494949494	1.000354898989899	1.0606060606060606	0.9014354545454546	6.443566668499652	2.740044667634443	6.079789780963132	-8.3310168859082	-6.807555729080456
YNL042W-B	85	85	1012	1	57	28	0	0.6705882352941176	0.32941176470588235	0	0.3739711529411765	8.219266352941176	1.004638117647059	1.6352941176470588	0.8994622352941177	NA	NA	NA	NA	NA
YNL043C	106	106	1012	1	85	21	0	0.8018867924528302	0.19811320754716982	0	0.0797041320754717	1.3530478301886792	0.9999950943396226	1.3584905660377358	0.8698121698113207	10.235735118411405	4.579854838390149	7.632589576993182	-6.901373037788562	-5.336657719243394
YNL044W	176	176	1012	1	150	26	0	0.8522727272727273	0.14772727272727273	0	0.061611431818181815	1.993306590909091	0.995035340909091	1.1363636363636365	0.8887527272727272	10.239431132788537	5.076572973220235	6.576326937073196	-7.346271834197199	-5.644398659043507
YNL045W	671	671	1012	1	562	109	0	0.8375558867362146	0.16244411326378538	0	0.12108745901639344	3.061521043219076	0.9972498360655737	1.1564828614008942	0.8455436661698957	7.876317145041572	4.428525995752701	4.612776619918425	-10.494283055947706	-7.946159230702347
YNL046W	172	172	1012	1	137	35	0	0.7965116279069767	0.20348837209302326	0	0.14331113953488372	4.844007093023256	0.9944894186046511	1.4069767441860466	0.8273239534883721	5.53051828711016	3.057044758168501	3.2156619693793327	-14.588498232376129	-10.87307536276343
YNL047C	656	656	1012	1	523	133	0	0.7972560975609756	0.2027439024390244	0	0.11501918445121952	3.8194505792682927	0.9995634756097561	1.2789634146341464	0.8044194512195122	5.665646894765165	2.8352981733532014	4.163583622478001	-11.150170010139101	-8.80586237437667
YNL048W	548	548	1012	1	452	96	0	0.8248175182481752	0.17518248175182483	0	0.07440517700729928	2.558954087591241	0.9991236131386861	1.2883211678832116	0.7575410036496351	5.460726584031193	2.6423781562327693	4.463886699952143	-9.428190918196488	-7.296044490116773
YNL049C	876	876	1012	1	712	164	0	0.8127853881278538	0.1872146118721461	0	0.11538907420091324	3.5661463926940637	1.000784794520548	1.3436073059360731	0.9365007762557077	5.6904987909647895	2.814542471009382	4.249775782759332	-10.737691119349673	-8.43263154493898
YNL050C	270	270	1012	1	210	60	0	0.7777777777777778	0.2222222222222222	0	0.1208858925925926	3.6909199999999998	1.0012787407407406	1.451851851851852	0.7345681481481482	5.194274675955066	2.4137930200532165	4.113998170190869	-10.866182886121356	-8.577591647178885
YNL051W	403	403	1012	1	325	78	0	0.8064516129032258	0.1935483870967742	0	0.18557541191066998	2.8269299503722083	0.9989590322580645	1.2679900744416874	0.7608515136476427	6.229628059386302	3.683145903257315	3.6749504614403277	-12.594832630891357	-9.346548395722817
YNL052W	153	153	1012	1	129	24	0	0.8431372549019608	0.1568627450980392	0	0.041909686274509805	1.17750522875817	1.000373725490196	1.326797385620915	0.890483137254902	7.188286035137979	1.9474339180753173	9.78765079843648	-5.1953126925272874	-4.506017085227299
YNL053W	489	489	1012	1	374	115	0	0.7648261758691206	0.23517382413087934	0	0.11604384662576687	7.377002719836401	1.0005119836400818	1.4948875255623721	0.7082552351738242	4.94508099764463	2.164964207564858	4.2684674199435895	-11.152798682184548	-8.90692590695827
YNL054W	1165	1165	1012	1	948	217	0	0.8137339055793992	0.18626609442060085	0	0.10071929098712447	3.7328158454935623	0.9992261630901288	2.139055793991416	0.8267008412017168	5.834312984494249	3.03227610055965	4.266632300190849	-11.393405949215316	-8.950463307286993
YNL055C	283	283	1012	1	255	28	0	0.901060070671378	0.0989399293286219	0	0.031905597173144874	1.5059751236749117	1.0016973851590105	1.2014134275618376	0.4425444876325088	13.569235383624513	4.571473894711232	12.292007141612327	-4.734436522372269	-4.026653487864357
YNL056W	197	197	1012	1	164	33	0	0.8324873096446701	0.16751269035532995	0	0.06467865482233502	1.3307856345177664	1.0002797461928934	1.3401015228426396	0.8591973096446701	6.918906781735689	3.16090184656347	5.784793691206921	-7.674175844031741	-6.053840215919929
YNL057W	110	110	1012	1	82	28	0	0.7454545454545455	0.2545454545454545	0	0.20999984545454545	8.184423545454546	1.005641909090909	1.5272727272727273	0.7487772727272727	4.580703271815961	2.8115870996937753	2.7199436485010446	-17.878714014068343	-12.311725717391122
YNL058C	316	316	1012	1	243	73	0	0.7689873417721519	0.2310126582278481	0	0.1540828670886076	2.4524041455696204	1.0004179746835442	1.3069620253164558	0.8022103797468354	4.3165791500998765	2.5162100180690437	2.8821093078731157	-15.49450780958384	-11.27000055650965
YNL059C	755	755	1012	1	647	108	0	0.856953642384106	0.14304635761589404	0	0.09184304900662252	3.2082245430463576	0.998735298013245	1.2927152317880795	0.9371379867549668	8.952130650408304	4.375178214333079	5.979105095202773	-8.084408035926966	-6.3220062662565
YNL061W	618	618	1012	1	542	76	0	0.8770226537216829	0.12297734627831715	0	0.08725409870550162	2.205804644012945	1.0005914724919094	1.168284789644013	0.7124028155339807	9.907510803421205	5.595402424875044	5.202116222014658	-9.094108272662005	-6.9814036504845465
YNL062C	478	478	1012	1	405	73	0	0.8472803347280334	0.15271966527196654	0	0.05060115690376569	1.1501529079497907	1.0000709205020921	1.3054393305439331	0.6729891213389121	7.265860280986911	2.919875622972966	6.68258035847194	-7.065219385728519	-5.87780404189322
YNL063W	314	314	1012	1	227	87	0	0.7229299363057324	0.2770700636942675	0	0.15323974522292994	1.953592515923567	0.998943152866242	1.1528662420382165	0.8537094585987262	3.998714859562041	2.02391110537119	3.512455955802377	-13.374791547083875	-10.420209859396138
YNL064C	409	409	1012	1	360	49	0	0.8801955990220048	0.1198044009779951	0	0.08922654278728606	2.6434077506112468	1.0025022738386309	2.1051344743276283	0.9561193643031785	8.051929258468169	4.22307967869195	4.681765395297801	-8.846521690370217	-6.792823214045755
YNL065W	586	586	1012	1	472	114	0	0.8054607508532423	0.1945392491467577	0	0.10851431740614334	5.340462969283276	0.9979695221843004	1.3907849829351535	0.7696362969283277	6.312429206874376	3.149203652202654	4.928338198453846	-10.000730299450685	-7.810360120811644
YNL066W	420	499	1012	1	40	358	31	0.09523809523809523	0.8523809523809524	0.07380952380952381	0.4800942619047619	1.9430293571428572	1.0116152857142857	2.1333333333333333	0.9061423333333334	NA	NA	NA	NA	NA
YNL067W	191	191	1012	1	169	22	0	0.8848167539267016	0.11518324607329843	0	0.03397617277486911	2.3480437696335077	0.999784554973822	1.3455497382198953	0.6540413089005236	10.624319771188015	2.920030488573706	10.278057777978479	-5.002315570327326	-4.243976170450513
YNL067W-A	48	48	1012	1	35	13	0	0.7291666666666666	0.2708333333333333	0	0.1892295625	2.45160625	0.9978122916666666	1.75	0.8896975	4.563838917395648	2.754945987340257	2.752326457359546	-18.16941210865745	-12.764726915717345
YNL067W-B	46	46	1012	1	25	21	0	0.5434782608695652	0.45652173913043476	0	0.6551328260869566	2.2462128260869565	1.0015163043478261	3.152173913043478	1.071878695652174	2.74379928496945	1.711405921174062	2.1814370740450397	-33.6841309584849	-26.015851037165362
YNL068C	862	862	1012	1	661	201	0	0.7668213457076566	0.23317865429234338	0	0.11900579814385151	2.87614373549884	0.9981986078886311	1.08584686774942	0.7226280278422273	4.862041089882241	2.318869519040027	4.322748868149556	-11.36291356278824	-9.20999401544957
YNL069C	198	198	1012	1	177	21	0	0.8939393939393939	0.10606060606060606	0	0.07674253535353535	4.664096212121212	1.0072581818181818	1.3181818181818181	0.8346074242424243	11.278990894932923	7.037455238833682	4.448770116572572	-9.035568605997053	-6.242143666346398
YNL070W	60	60	1012	1	52	8	0	0.8666666666666667	0.13333333333333333	0	0.031110183333333333	1.3954199999999999	1.0000251666666666	3.1	1.0932516666666667	9.484696653554924	1.3543515102955823	13.619148561184959	-4.373340559122863	-3.879812676014969
YNL071W	482	482	1012	1	398	84	0	0.8257261410788381	0.17427385892116182	0	0.09034722199170124	4.808146348547718	0.9994795020746888	1.3630705394190872	0.7416704979253111	5.447345330467003	2.7247711338368044	3.9011904948200864	-10.399521262425674	-7.932542567683197
YNL072W	307	307	1012	1	246	61	0	0.8013029315960912	0.1986970684039088	0	0.15386019543973942	2.212390293159609	1.000197687296417	1.218241042345277	0.6298439413680782	6.98901200674707	4.206793750830395	4.02457955863869	-12.780941896981673	-9.181724284797314
YNL073W	576	576	1012	1	456	120	0	0.7916666666666666	0.20833333333333334	0	0.19544968229166668	4.0650342013888885	0.9991867013888889	2.123263888888889	0.9220263020833332	5.663058883344325	3.2742021026117913	3.4115304133510183	-14.23722782377029	-10.709672233472459
YNL074C	452	452	1012	1	321	131	0	0.7101769911504425	0.28982300884955753	0	0.19075358407079646	3.238014977876106	0.9983614159292036	1.3030973451327434	0.9019958628318584	4.172037429039609	2.158551103316453	3.5570531767953546	-15.15334431137483	-12.074681672436405
YNL075W	290	290	1012	1	268	22	0	0.9241379310344827	0.07586206896551724	0	0.0739777448275862	4.0738847241379315	1.0056315172413792	1.2275862068965517	0.7719875862068966	17.672659088498378	9.843186227905484	8.097527706340141	-6.0010253447995074	-4.614415650179946
YNL076W	584	584	1012	1	465	119	0	0.7962328767123288	0.20376712328767124	0	0.17182252910958903	3.1856548116438357	0.9977543150684931	1.1643835616438356	0.7850965068493151	6.239511253973051	3.5277069366196536	3.944014713976453	-12.924017525699705	-9.842049068333893
YNL077W	528	528	1012	1	425	103	0	0.8049242424242424	0.19507575757575757	0	0.12288061931818182	5.934881003787878	1.0019225189393939	1.3863636363636365	0.7576226893939394	5.119178037552986	2.6045998712078333	3.9359976461905455	-10.899042380582802	-8.550762198130725
YNL078W	407	407	1012	1	271	136	0	0.6658476658476659	0.33415233415233414	0	0.30586579852579854	3.5385938083538084	1.0003372235872237	1.1695331695331694	0.7913474201474202	3.651987107934653	2.145236089723029	2.8101380667003455	-21.822603561916534	-16.717901869034858
YNL079C	199	199	1012	1	174	25	0	0.8743718592964824	0.12562814070351758	0	0.06861424623115578	1.9078722613065326	1.0047086432160803	1.3467336683417086	1.0959430150753768	8.258875641905249	4.402183862162625	5.0925554196311795	-8.314466463473533	-6.129790929032288
YNL080C	366	366	1012	1	315	51	0	0.860655737704918	0.13934426229508196	0	0.11074973770491803	2.398679918032787	1.002307349726776	1.3114754098360655	0.6205538524590164	8.192495180170745	3.823078685026737	4.9734714376909634	-9.207515852115833	-7.243794034987073
YNL081C	143	143	1012	1	129	14	0	0.9020979020979021	0.0979020979020979	0	0.0555933986013986	1.5600651048951049	0.9998589510489511	1.1118881118881119	0.9429535664335664	NA	NA	NA	NA	NA
YNL082W	873	873	1012	1	668	205	0	0.7651775486827033	0.23482245131729668	0	0.09809880870561283	2.8575132760595645	0.9979675143184421	1.1764032073310424	0.7691079495990837	4.584126211065368	2.2244913296886444	3.9765858010881936	-11.357910178773293	-9.027759819397746
YNL083W	494	494	1012	1	404	90	0	0.8178137651821862	0.18218623481781376	0	0.12284761336032389	2.4051606477732794	0.9964239068825911	1.105263157894737	0.7880692712550608	6.107326399717674	3.1862739694232687	3.8932529197079537	-11.82277816903433	-9.221215128224486
YNL084C	349	349	1012	1	295	54	0	0.8452722063037249	0.15472779369627507	0	0.11725615186246419	2.608584212034384	1.0022100286532951	1.4412607449856734	1.06392553008596	7.489685102116915	3.891196065594753	4.3595722752334165	-10.254037730314542	-7.774570775461465
YNL085W	830	830	1012	1	667	163	0	0.8036144578313253	0.1963855421686747	0	0.10035032168674698	5.050170963855422	1.0007413493975903	1.4012048192771085	0.6334286626506024	5.629025596772912	2.7087248310848566	4.590042065842748	-9.697197227334408	-7.692639869849928
YNL086W	102	102	1012	1	74	28	0	0.7254901960784313	0.27450980392156865	0	0.3825900588235294	1.8158341176470587	1.0047930392156863	1.5	0.6870303921568628	3.7781813005081952	2.576740320235408	2.101834218466746	-28.00130476864928	-19.34562983577455
YNL087W	1178	1178	1012	1	936	242	0	0.7945670628183361	0.20543293718166383	0	NA	2.7461476825127336	0.999866960950764	2.139219015280136	0.9589765110356536	5.933591254317321	3.2209294634763137	4.291487941920197	-11.378339125643725	-8.684135944514294
YNL088W	1428	1428	1012	1	1256	172	0	0.8795518207282913	0.12044817927170869	0	0.070068743697479	4.588882640056022	0.9994529901960785	2.1260504201680672	0.8758283613445378	8.530927695606428	4.049196898420905	5.788606789897778	-8.04296677438229	-6.452606624802607
YNL089C	158	158	1012	1	134	24	0	0.8481012658227848	0.1518987341772152	0	0.06340489240506329	1.4213654430379747	0.9998522784810127	2.0126582278481013	0.9659314556962025	8.695164663995246	4.742269638339017	5.040317036122825	-8.713988345000374	-6.630040492642649
YNL090W	192	192	1012	1	163	29	0	0.8489583333333334	0.15104166666666666	0	0.0709555	NA	NA	NA	NA	8.099660297326498	4.264583804725222	5.0498951610014124	-8.76160322518469	-6.797589878690831
YNL091W	1240	1240	1012	1	962	278	0	0.7758064516129032	0.22419354838709676	0	0.13063332741935485	3.1478884112903227	0.9981857258064516	1.167741935483871	0.8104985161290323	5.186208880896611	2.5389960013603927	4.1737968610283644	-11.847743232926636	-9.432585057678622
YNL092W	400	400	1012	1	288	112	0	0.72	0.28	0	0.18747144	3.047442375	1.00083805	1.54	0.9183518	4.276527862422334	2.3858340705474737	3.286237732654317	-15.843287004848005	-12.363843079543665
YNL093W	220	220	1012	1	161	59	0	0.7318181818181818	0.2681818181818182	0	0.1958858318181818	1.9833307727272727	1.0009632727272728	1.1272727272727272	0.7890967272727273	4.538995574562754	2.3538286985831802	3.724185239332914	-12.196803792131583	-9.17404903133375
YNL094W	587	587	1012	1	491	96	0	0.8364565587734242	0.1635434412265758	0	0.07444317887563884	2.515642419080068	0.998828534923339	1.3458262350936967	0.6636878194207836	6.989210030453211	2.6850245424085073	6.629920513549955	-7.331971151093701	-6.065008690059459
YNL095C	642	642	1012	1	469	173	0	0.7305295950155763	0.26947040498442365	0	0.18361968691588784	2.2358500934579437	0.9988696884735202	1.1838006230529594	0.7290426791277258	4.398828073052033	2.4895807335209716	3.3485203286857415	-15.383362954360392	-11.754055913959913
YNL096C	190	190	1012	1	168	22	0	0.8842105263157894	0.11578947368421053	0	0.028521347368421053	3.4848346842105262	1.0016937894736841	1.3473684210526315	0.4593047368421053	9.942886654836908	1.6928272090977041	13.853123662406048	-4.349764088789596	-3.877517251631904
YNL097C	330	330	1012	1	262	68	0	0.793939393939394	0.20606060606060606	0	0.12771641818181817	2.310028	1.0005127272727272	1.1575757575757575	0.9234661818181819	5.421601673575464	2.7411949593988876	4.068251170904315	-10.839810401778239	-8.305148151855501
YNL097C-B	40	40	1012	1	25	15	0	0.625	0.375	0	0.10224659999999999	1.382383	1.000598	2.075	0.78365325	3.7360148649153984	0.917503174763069	5.924962876589245	-8.616205949011068	-7.348616279219208
YNL097W-A	51	51	1012	1	35	16	0	0.6862745098039216	0.3137254901960784	0	0.42563333333333336	3.2550707843137254	1.0014839215686275	1.3725490196078431	0.8015925490196079	3.880186275520395	2.458042771993303	2.253643436550566	-28.918288399673795	-21.139944399804595
YNL098C	322	322	1012	1	243	79	0	0.7546583850931677	0.2453416149068323	0	0.10410010248447205	1.9516582298136647	1.0003197204968943	2.87888198757764	1.3569778571428572	4.211242825192454	1.7296299125716375	4.140722405079362	-11.29150121280964	-9.382265451909694
YNL099C	238	238	1012	1	210	28	0	0.8823529411764706	0.11764705882352941	0	0.044702655462184875	NA	NA	NA	NA	11.751700898616761	4.761156198588475	8.988734047223979	-6.087472931820693	-5.082955879660947
YNL100W	234	234	1012	1	184	50	0	0.7863247863247863	0.21367521367521367	0	0.08848902991452991	3.5387597863247864	1.0029322222222221	1.7179487179487178	0.7543932478632478	5.565546787767995	2.0586268440755866	5.373951834062568	-8.652660293196256	-7.234874269054103
YNL101W	713	713	1012	1	611	102	0	0.8569424964936886	0.14305750350631136	0	0.060680720897615704	3.451187237026648	0.9976539831697054	1.2889200561009817	0.7137133239831697	8.103207590033984	3.7869606703228507	6.574656407654093	-7.298944439700589	-5.823965551469445
YNL102W	1468	1468	1012	1	1195	273	0	0.8140326975476839	0.18596730245231607	0	0.10826965054495913	3.7768617983651227	1.0002803405994551	2.1614441416893735	0.9035008446866485	5.950923225265577	3.0343262253378707	4.2835456979953195	-10.973308654254241	-8.719149623404464
YNL103W	672	672	1012	1	465	207	0	0.6919642857142857	0.3080357142857143	0	0.20479477678571428	3.2221745535714286	0.9990756994047619	1.3273809523809523	0.80644875	3.7891725353224244	2.051189355247678	3.136522806818629	-17.959664223825953	-14.196663624546868
YNL103W-A	29	29	1010	0.9980237154150198	17	12	29	0.5862068965517241	0.41379310344827586	1	0.2249548275862069	1.2246168965517241	0.9999720689655173	2	0.94389	2.938163171981228	1.1592712313410531	3.2644019701419977	-17.88658776322833	-15.444842162119498
YNL104C	619	619	1012	1	572	47	0	0.9240710823909531	0.07592891760904685	0	0.06276411470113086	2.0163623586429726	0.9976626171243942	1.1663974151857834	0.5930542649434571	13.762786213808058	7.145090420300987	6.762343000452915	-6.515874382331877	-5.006875671723246
YNL105W	142	142	1012	1	110	32	0	0.7746478873239436	0.22535211267605634	0	0.16697178169014085	2.608852605633803	0.998799014084507	1.408450704225352	0.7549223943661972	12.420745679035308	7.097074493346773	6.2495340725120565	-11.131778209883121	-8.177861783415644
YNL106C	1183	1183	1012	1	917	266	0	0.7751479289940828	0.22485207100591717	0	0.16509181149619612	3.909571183431953	0.9998321048182587	1.3355874894336432	0.9098408622147084	5.3139637139682625	2.926733391767872	3.696260917686985	-13.41006860673352	-10.43116613550148
YNL107W	226	226	1012	1	191	35	0	0.8451327433628318	0.15486725663716813	0	0.05415114601769912	1.1513019469026549	1.0000466371681416	1.4646017699115044	0.6793344690265487	8.073057556639869	1.9308371313882402	9.045643332559106	-5.916542743363859	-5.16297705200586
YNL108C	270	270	1012	1	212	58	0	0.7851851851851852	0.21481481481481482	0	0.0703774074074074	1.2577032222222222	1.000002037037037	1.4407407407407407	0.7852504814814815	5.678449767402147	1.9686084864943019	6.368427128161738	-7.4458553637592475	-6.235282490257551
YNL109W	181	181	1012	1	137	44	0	0.7569060773480663	0.2430939226519337	0	0.10106916022099448	4.196015359116022	0.9998126519337016	1.4640883977900552	0.6269995580110498	5.242502429722315	2.597855713750608	4.178673562995921	-10.627265200208857	-8.129417768201309
YNL110C	220	220	1012	1	182	38	0	0.8272727272727273	0.17272727272727273	0	0.06486991818181818	2.0444527727272725	0.9959613636363637	1.3863636363636365	0.6285554545454546	6.8569542912112	3.2203881234562632	5.665427389261817	-7.992187407306625	-6.3759251167351705
